"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Elp1",2683.00140465424,-0.0488731837765684,0.106137967908364,-0.460468433113057,0.645180024543366,0.773612528698301
"Elp2",3521.84939626635,-0.0763935660662527,0.0915220777680939,-0.834700958820285,0.403886101675325,0.573465139865761
"Elp3",3362.01591908767,-0.0809280633806615,0.0966024733428542,-0.837743181724113,0.402174955673502,0.571530111960057
"Elp4",835.413352312779,-0.466139397127854,0.129727647151199,-3.59321553550233,0.000326622194590714,0.00176953843696883
"Elp5",1869.78365530534,-0.129908208533129,0.121193857231495,-1.07190423261295,0.283763048915617,0.452652547793841
"Elp6",491.078297541667,-0.0812934189426981,0.143815481372477,-0.565261946536556,0.571895607647278,0.718339059195938
"Emb",927.189052749654,1.29420632513823,0.193239812053735,6.69741039066188,2.12145234040986e-11,4.07120350894093e-10
"Emc1",2755.23486267059,0.186680810339893,0.122957605793596,1.5182534592717,0.128950515401247,0.253482695184336
"Emc10",6025.01066296156,0.197315335061509,0.181746804862472,1.08566054413346,0.277629202934367,0.445434251268421
"Emc2",1746.99307850052,0.0396748680417723,0.136447051343139,0.290771164720865,0.771226340140628,0.859304244882449
"Emc3",3246.74656139642,-0.15506684922715,0.103914876077917,-1.49224880094048,0.135633933293698,0.263713897082948
"Emc4",2796.92779038925,-0.0545471008714351,0.135048561424141,-0.403907307832191,0.686280882275361,0.803213134356156
"Emc6",1318.32804087492,-0.0176814339831243,0.166644712521486,-0.106102580247451,0.915500963962477,0.950068927752598
"Emc7",4424.43648263969,0.375675415262495,0.100120360413836,3.75223794350803,0.00017526299705166,0.00102338621196571
"Emc8",2861.98096823827,0.000821387664331447,0.0877934982719618,0.00935590539731084,0.992535176434337,0.99611702091471
"Emc9",674.037969359883,0.380244881769362,0.150826570362248,2.5210735804448,0.0116997384234721,0.0377396263292441
"Emcn",272.829524674727,0.320772226191752,0.19470672667284,1.64746350407675,0.0994628117767232,0.209255778386008
"Emd",1715.88607616148,-0.153945058537358,0.152184696524507,-1.01156727353704,0.311745000148278,0.482466700852004
"Eme1",533.368519413603,-0.137187430652775,0.146021046449379,-0.939504502868586,0.347471781447469,0.519198341680182
"Eme2",2997.81420510597,-0.0262065242024289,0.137422945483157,-0.190699770771839,0.848760818293061,0.910533658651922
"Emg1",2047.89430684453,0.155287324140387,0.137989737681643,1.12535415132574,0.260438991378814,0.425313950061446
"Emid1",1206.55011805292,-1.75967255784761,0.184935047234417,-9.51508426424505,1.8156568523868e-21,8.66026094010541e-20
"Emilin1",314.654630520802,-0.408188464989896,0.209811328619019,-1.9455025030183,0.0517145287611909,0.125988416913678
"Emilin2",179.60942190286,0.724948215800044,0.273404681485668,2.65155743442544,0.00801214848874044,0.0275893667163175
"Emilin3",173.452064831397,1.40830383871606,0.175204376327461,8.03806313652752,9.12696036509521e-16,2.71787959474559e-14
"Eml1",4048.01551176346,-0.632922609556202,0.150774819471391,-4.1978004800483,2.69519920967713e-05,0.000191772890860288
"Eml2",2977.08350005055,0.044628075317787,0.147302173485074,0.302969564276722,0.76191305634368,0.85380886685474
"Eml3",951.674034082595,1.10012497288699,0.160723985296775,6.844808949054,7.65780008491678e-12,1.52302040961593e-10
"Eml4",1756.92251684416,-0.400214069148809,0.12831682091579,-3.11895249814095,0.00181495218956105,0.00790752403779014
"Eml5",4028.11455335505,0.153877006753544,0.2015075104055,0.76362913939978,0.445088279253992,0.610590940252938
"Eml6",1343.2634866955,-0.277231256897272,0.131990966153787,-2.10038054100052,0.0356953793752264,0.0935756166781777
"Emp1",296.820157138871,-0.554993860006213,0.277521427638116,-1.99982345410069,0.0455193310297604,0.11389647179596
"Emp2",2524.39235412317,-0.85498055035803,0.10619557293571,-8.05099993081281,8.21203168265478e-16,2.44987301543636e-14
"Emp3",104.03386183837,0.209177880505219,0.263382036838833,0.794199494452303,0.427079302786772,0.594815143037548
"Emsy",2481.28394683683,0.030259779739541,0.105873725232849,0.285810097576055,0.775023573851591,0.861849325635846
"Emx1",4.94499887692059,0.743128054606233,1.16799850603806,0.636240586580013,0.524619623120169,0.679830458041143
