"","X","res_n_3.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logpadj","significant","change","SYMBOL","annotation"
"63883",276266,276266,"1.301193669",20.00753886,-0.144460095,0.583260039,-0.247676997,0.804384331,0.899813506,0.045847492,"Not Sig","Unchanged","2210408F21Rik","Promoter"
"63884",276271,276271,"1.669697512",46.74094755,-1.445609229,0.50087668,-2.886157986,0.003899763,0.027227777,1.56498781,"Not Sig","Unchanged","2210408F21Rik","Promoter"
"63885",276272,276272,"1.307783734",20.31345209,-2.155210674,0.666215949,-3.235003122,0.001216414,0.011977719,1.921625873,"Sig","Down","2210408F21Rik","Promoter"
"63894",276425,276425,"1.929853314",85.08506082,1.17167638,0.44164706,2.652969951,0.007978697,0.045311531,1.343791265,"Not Sig","Unchanged","Plxna4","Promoter"
"63895",276426,276426,"2.913494211",819.396701,1.738204065,0.674356159,2.577575724,0.009949608,0.052999804,1.275725739,"Not Sig","Unchanged","Plxna4","Promoter"
"63985",276970,276970,"2.800087894",631.0850532,1.577318753,0.713332588,2.211196823,0.02702221,0.106926276,0.970915559,"Not Sig","Unchanged","Parp12","Promoter"
"64032",277170,277170,"2.591325602",390.2344463,1.497817501,0.482585063,3.103737797,0.001910926,0.016454433,1.783717067,"Not Sig","Unchanged","Epha1","Promoter"
"64089",277455,277455,"2.415907627",260.5599288,1.816936217,0.522665598,3.476288133,0.000508406,0.006490297,2.187735452,"Not Sig","Unchanged","AI854703","Promoter"
"64090",277456,277456,"2.629292392",425.8850464,1.792733015,0.563310941,3.182492801,0.001460131,0.013663855,1.864426761,"Not Sig","Unchanged","AI854703","Promoter"
"64126",277601,277601,"1.267812001",18.52729432,-0.602795428,0.670864737,-0.898534973,0.368900409,0.584158166,0.233469548,"Not Sig","Unchanged","Osbpl3","Promoter"
"64127",277602,277602,"1.055979491",11.37573565,-1.106106103,0.768467338,-1.439366448,0.150046725,NA,NA,"Not Sig","Unchanged","Osbpl3","Promoter"
"64128",277605,277605,"1.475854807",29.9126443,1.04431498,0.659854908,1.582643347,0.113502778,0.280430515,0.552174731,"Not Sig","Unchanged","Osbpl3","Promoter"
"64129",277606,277606,"2.291624454",195.7151541,1.3879189,0.424042198,3.273067889,0.001063869,0.01090025,1.962563556,"Not Sig","Unchanged","Osbpl3","Promoter"
"64130",277607,277607,"1.262764971",18.31323089,-0.963493359,0.59704362,-1.613773811,0.106576497,0.269087965,0.570105726,"Not Sig","Unchanged","Osbpl3","Promoter"
"64131",277608,277608,"1.461785902",28.95915613,-0.035517771,0.602640037,-0.058936959,0.95300232,0.977090495,0.010065211,"Not Sig","Unchanged","Osbpl3","Promoter"
"64132",277615,277615,"1.493534835",31.15550783,-0.04939684,0.535796659,-0.092193259,0.926544494,0.964243592,0.015813238,"Not Sig","Unchanged","Osbpl3","Promoter"
"64133",277616,277616,"2.896993489",788.8482916,0.284943955,0.525504879,0.542228943,0.587660799,0.762648283,0.117675703,"Not Sig","Unchanged","Osbpl3","Promoter"
"64134",277617,277617,"2.019120231",104.5009481,-1.36791133,0.41797536,-3.272708059,0.001065224,0.010911308,1.962123186,"Not Sig","Unchanged","Osbpl3","Promoter"
"64153",277831,277831,"2.607172559",404.7366747,0.493787162,0.621091184,0.79503167,0.42659508,0.636032904,0.196520416,"Not Sig","Unchanged","Hoxa1","Promoter"
"64155",277834,277834,"1.919525453",83.0855412,1.584707036,0.661247752,2.396540526,0.016550663,0.075948503,1.119480779,"Not Sig","Unchanged","Gm15050","Promoter"
"64156",277835,277835,"1.554046112",35.81344604,1.030742656,0.647944878,1.590787566,0.111657392,0.277483275,0.556763189,"Not Sig","Unchanged","Gm15050","Promoter"
"64157",277836,277836,"2.131813053",135.4606181,1.157133282,0.615236956,1.880792874,0.0600001,0.184134706,0.734864348,"Not Sig","Unchanged","Gm15050","Promoter"
"64159",277838,277838,"1.419303131",26.26050847,1.01977196,0.684674097,1.489426815,0.136375012,0.315906602,0.500441298,"Not Sig","Unchanged","5730596B20Rik","Promoter"
"64160",277839,277839,"1.493363225",31.14319931,0.882527223,0.760427293,1.160567528,0.245817817,0.45770339,0.339415871,"Not Sig","Unchanged","5730596B20Rik","Promoter"
"64161",277840,277840,"2.686476797",485.8215744,1.339142606,0.676605896,1.97920623,0.047792792,0.158231729,0.800706426,"Not Sig","Unchanged","Hoxa4","Promoter"
"64162",277842,277842,"2.456189853",285.8840022,1.227982682,0.656562165,1.870322033,0.061439112,0.187217986,0.727652432,"Not Sig","Unchanged","Hoxa5","Promoter"
"64164",277844,277844,"2.600428809",398.5004439,1.576347791,0.581585261,2.710432842,0.006719545,0.040116432,1.396677701,"Not Sig","Unchanged","Hoxa3","Promoter"
"64165",277845,277845,"1.654938844",45.17923203,0.944352373,0.616463175,1.531887727,0.125550143,0.299381687,0.523774769,"Not Sig","Unchanged","Hoxa3","Promoter"
"64166",277846,277846,"1.910483252",81.37354797,2.027188475,0.725704504,2.793407598,0.005215593,0.033506027,1.474877069,"Sig","Up","Hoxa7","Promoter"
"64167",277847,277847,"1.69947566",50.05824972,1.757599017,0.76847929,2.287113055,0.022189225,0.093355386,1.029860621,"Not Sig","Unchanged","Hoxa7","Promoter"
"64168",277848,277848,"2.485841676",306.0847386,1.526582178,0.583969368,2.614147696,0.008945036,0.049175316,1.308252839,"Not Sig","Unchanged","Hoxa7","Promoter"
"64169",277849,277849,"1.931449047",85.39826483,0.238872761,0.724235386,0.329827519,0.741530292,0.863180743,0.063898257,"Not Sig","Unchanged","Hoxa9","Promoter"
"64173",277853,277853,"2.280046454",190.5664545,1.30393949,0.693219677,1.880990303,0.059973238,0.184077266,0.734999846,"Not Sig","Unchanged","Hoxa10","Promoter"
"64174",277854,277854,"2.022546532",105.3286534,0.758487954,0.471721885,1.607913431,0.10785414,0.271210019,0.566694271,"Not Sig","Unchanged","Hoxa10","Promoter"
"64180",277870,277870,"1.569564894",37.1163186,1.013023144,0.728175307,1.391180303,0.164170759,0.355881405,0.448694703,"Not Sig","Unchanged","Evx1os","Promoter"
"64181",277871,277871,"2.406826823",255.1683604,1.739054534,0.698020855,2.4914077,0.012723802,0.063130555,1.199760394,"Not Sig","Unchanged","Evx1os","Promoter"
"64184",277934,277934,"1.205716319",16.05891942,0.718964008,0.886728781,0.810804863,0.417477741,NA,NA,"Not Sig","Unchanged","Jazf1","Promoter"
"64185",277959,277959,"3.074482179",1187.085989,2.622055716,0.730454736,3.589621077,0.000331159,0.004836281,2.315488433,"Sig","Up","Jazf1","Promoter"
"64186",277960,277960,"2.307642843",203.0686318,-0.426741886,0.378345421,-1.127916085,0.25935536,0.473120163,0.325028543,"Not Sig","Unchanged","Jazf1","Promoter"
"64190",277976,277976,"3.137893916",1373.706382,1.93366031,0.49965912,3.869959,0.000108854,0.002195336,2.658499059,"Not Sig","Unchanged","Creb5","Promoter"
"64191",277999,277999,"2.670616527",468.3996125,0.757233155,0.38151891,1.984785378,0.047168355,0.156792146,0.804675696,"Not Sig","Unchanged","Creb5","Promoter"
"64194",278053,278053,"2.91761991",827.2178734,0.950900294,0.51229153,1.856170245,0.063429296,0.191183402,0.718549814,"Not Sig","Unchanged","Chn2","Promoter"
"64195",278054,278054,"1.874793983",74.95385654,2.237060137,0.531768624,4.206829879,2.59e-05,0.000794594,3.099854629,"Sig","Up","Chn2","Promoter"
"64196",278066,278066,"1.118369132",13.13315689,0.059415436,0.9556957,0.062169826,0.950427591,NA,NA,"Not Sig","Unchanged","Chn2","Promoter"
"64197",278100,278100,"1.228851885",16.9376005,0.734001711,0.646418997,1.135489079,0.256170455,NA,NA,"Not Sig","Unchanged","Chn2","Promoter"
"64198",278101,278101,"1.486826732",30.67797801,-1.133114254,0.663745362,-1.707152048,0.087793795,0.237238051,0.624815653,"Not Sig","Unchanged","Chn2","Promoter"
"64200",278121,278121,"2.93799873",866.959341,2.185585964,0.490387388,4.456855985,8.32e-06,0.000353309,3.451845195,"Sig","Up","9130019P16Rik","Promoter"
"64201",278122,278122,"1.981335867",95.79346165,2.035922888,0.435060534,4.679631287,2.87e-06,0.000160367,3.794883974,"Sig","Up","9130019P16Rik","Promoter"
"64312",278750,278750,"1.765757755",58.3119756,-0.108586306,0.477135326,-0.227579682,0.819973017,0.908524898,0.041663166,"Not Sig","Unchanged","Tacstd2","Promoter"
"64313",278751,278751,"2.2979308",198.5778479,-0.631440395,0.485416238,-1.300822564,0.193319197,0.394720015,0.403710851,"Not Sig","Unchanged","Tacstd2","Promoter"
"64351",278946,278946,"2.932241687",855.5426945,1.804194782,0.510476816,3.53433246,0.000408807,0.005584763,2.252995252,"Not Sig","Unchanged","Atoh8","Promoter"
"64352",278947,278947,"2.374025344",236.6057769,0.920197155,0.36658362,2.510197139,0.012066378,0.06080706,1.216045995,"Not Sig","Unchanged","Atoh8","Promoter"
"64356",278966,278966,"2.766731899",584.4291896,1.198615512,0.461101663,2.599460398,0.009337045,0.050656917,1.295361247,"Not Sig","Unchanged","Tmem150a","Promoter"
"64361",278971,278971,"2.668875636",466.5257669,1.339282705,0.373631089,3.584505532,0.000337717,0.004904858,2.309373603,"Not Sig","Unchanged","Vamp8","Promoter"
"64362",278972,278972,"1.191424108",15.53903727,0.702324092,0.66326061,1.058896128,0.289647088,NA,NA,"Not Sig","Unchanged","Vamp8","Promoter"
"64390",279171,279171,"2.258845823",181.4871259,-1.779029394,0.38751666,-4.59084622,4.41e-06,0.000220721,3.656156983,"Not Sig","Unchanged","Lrrtm1","Promoter"
"64391",279172,279172,"2.812094348",648.7753612,1.126907741,0.551310505,2.044052727,0.040948338,0.142351852,0.84663688,"Not Sig","Unchanged","Lrrtm1","Promoter"
"64392",279173,279173,"2.189940615",154.860485,0.028863334,0.458110628,0.063005161,0.949762395,0.975428329,0.010804635,"Not Sig","Unchanged","Lrrtm1","Promoter"
"64481",279509,279509,"1.974417392",94.27952626,-1.404322855,0.471567586,-2.977988517,0.002901469,0.022074994,1.656099405,"Not Sig","Unchanged","Atp6v1b1","Promoter"
"64482",279510,279510,"2.198027517",157.7711232,0.835828977,0.475931198,1.756197071,0.079054765,0.221144213,0.655324421,"Not Sig","Unchanged","Atp6v1b1","Promoter"
"64483",279511,279511,"1.988621283",97.41397901,0.870384182,0.579755363,1.50129561,0.13327912,0.31134168,0.506762735,"Not Sig","Unchanged","Atp6v1b1","Promoter"
"64484",279512,279512,"1.318168047",20.80501565,0.970899028,0.690750362,1.405571508,0.159851402,0.350043636,0.455877814,"Not Sig","Unchanged","1700124L16Rik","Promoter"
"64485",279513,279513,"1.995885722",99.05712573,0.496298401,0.489496661,1.013895376,0.310632678,0.52705307,0.278145652,"Not Sig","Unchanged","1700124L16Rik","Promoter"
"64535",279749,279749,"2.136548396",136.9456985,1.435389527,0.475706993,3.017381601,0.002549686,0.020134921,1.696050075,"Not Sig","Unchanged","Egr4","Promoter"
"64536",279750,279750,"3.067754781",1168.839234,2.255250458,0.567883217,3.971327892,7.15e-05,0.001639612,2.785258975,"Sig","Up","Egr4","Promoter"
"64537",279751,279751,"2.69778192",498.6340361,0.563493407,0.346592165,1.625811151,0.103989835,0.264728782,0.577198838,"Not Sig","Unchanged","Egr4","Promoter"
"64558",279817,279817,"1.894407617",78.41652943,1.717020998,0.511709939,3.35545759,0.000792338,0.008880249,2.051574876,"Not Sig","Unchanged","Tgfa","Promoter"
"64559",279818,279818,"2.711898778",515.1085736,1.539710942,0.565407865,2.723186284,0.006465559,0.039009366,1.408831113,"Not Sig","Unchanged","Tgfa","Promoter"
"64560",279820,279820,"1.696672076",49.73613995,1.116087174,0.560631353,1.990768386,0.046506357,0.155301956,0.808823074,"Not Sig","Unchanged","Tgfa","Promoter"
"64561",279821,279821,"1.17751647",15.04930589,-0.654588726,0.643271056,-1.017593936,0.30887097,NA,NA,"Not Sig","Unchanged","Tgfa","Promoter"
"64617",280041,280041,"2.439121756",274.8664646,2.244413372,0.71944014,3.119666593,0.001810558,0.015876232,1.799252556,"Sig","Up","Gata2","Promoter"
"64618",280042,280042,"1.865781881",73.4145061,1.256815165,0.713981341,1.760291332,0.078358423,0.219888408,0.657797665,"Not Sig","Unchanged","Gata2","Promoter"
"64619",280043,280043,"2.030407941",107.2526275,1.68901714,0.677164999,2.494247551,0.012622448,0.062775339,1.202210933,"Not Sig","Unchanged","Gata2","Promoter"
"64620",280044,280044,"2.336724611",217.1323893,1.341465267,0.709100925,1.89178327,0.058519863,0.180985871,0.742355327,"Not Sig","Unchanged","Gata2","Promoter"
"64621",280045,280045,"1.789299487",61.56012411,1.249149694,0.645092575,1.936388269,0.052820165,0.169097214,0.771863547,"Not Sig","Unchanged","Gata2","Promoter"
"64622",280046,280046,"1.78893008",61.50778387,-0.296331427,0.561150036,-0.528078782,0.597444657,0.769546195,0.113765305,"Not Sig","Unchanged","Gata2","Promoter"
"64623",280047,280047,"1.465376806",29.19959352,-0.355317861,0.59822276,-0.593955771,0.552541695,0.737318842,0.132344668,"Not Sig","Unchanged","Gata2","Promoter"
"64624",280048,280048,"2.109885269",128.790927,-0.77980898,0.437596093,-1.78202912,0.074744483,0.213230632,0.671150405,"Not Sig","Unchanged","Gata2","Promoter"
"64662",280256,280256,"2.042406717",110.2571385,-0.358858941,0.502974714,-0.713473125,0.475553038,0.676861713,0.169500052,"Not Sig","Unchanged","Plxna1","Promoter"
"64663",280258,280258,"1.779453066",60.18012228,1.142459005,0.482655423,2.367028213,0.017931566,0.08036666,1.094924082,"Not Sig","Unchanged","Plxna1","Promoter"
"64664",280259,280259,"2.168038929",147.2444484,-1.521406423,0.449690293,-3.383231633,0.000716382,0.008276865,2.082134151,"Not Sig","Unchanged","Plxna1","Promoter"
"64665",280261,280261,"2.207787402",161.356848,0.605057138,0.372134108,1.625911533,0.103968476,0.264711234,0.577227628,"Not Sig","Unchanged","Plxna1","Promoter"
"64666",280264,280264,"1.730869428",53.81079748,0.777063671,0.447420651,1.736763088,0.082428997,0.227350889,0.643303343,"Not Sig","Unchanged","Plxna1","Promoter"
"64667",280265,280265,"3.26779471",1852.655671,2.32814719,0.595966849,3.906504522,9.36e-05,0.001979174,2.703516041,"Sig","Up","Plxna1","Promoter"
"64679",280350,280350,"3.003137976",1007.251623,2.300398606,0.573447824,4.011522078,6.03e-05,0.001455281,2.837053143,"Sig","Up","Klf15","Promoter"
"64680",280351,280351,"1.636149973",43.26632149,-1.174427168,0.537778654,-2.183848615,0.028973374,0.112133868,0.950263196,"Not Sig","Unchanged","Klf15","Promoter"
"64693",280395,280395,"1.939549839",87.00612738,1.857107371,0.436678605,4.252801369,2.11e-05,0.000688897,3.161845771,"Not Sig","Unchanged","Iqsec1","Promoter"
"64694",280396,280396,"1.742013431",55.20945131,2.250304591,0.493732783,4.55773785,5.17e-06,0.000246161,3.60878114,"Sig","Up","Iqsec1","Promoter"
"64695",280403,280403,"2.240774701",174.090351,0.608789408,0.566603288,1.074454421,0.282619063,0.498674994,0.302182409,"Not Sig","Unchanged","Iqsec1","Promoter"
"64696",280404,280404,"1.780219605",60.28643526,-1.901698444,0.444374215,-4.279497728,1.87e-05,0.000629936,3.200703695,"Not Sig","Unchanged","Iqsec1","Promoter"
"64697",280408,280408,"2.946374577",883.8418808,1.210105654,0.43698348,2.769225175,0.005618979,0.035359399,1.45149512,"Not Sig","Unchanged","Iqsec1","Promoter"
"64698",280411,280411,"1.408991554",25.64434166,1.361130116,0.608399961,2.237229132,0.025271368,0.10212091,0.990885325,"Not Sig","Unchanged","Iqsec1","Promoter"
"64699",280412,280412,"1.060655358",11.49887513,0.301949909,0.745218176,0.405183232,0.68534283,NA,NA,"Not Sig","Unchanged","Iqsec1","Promoter"
"64700",280413,280413,"1.957597404",90.69793596,0.090514721,0.419583047,0.215725402,0.8292018,0.91387294,0.039114182,"Not Sig","Unchanged","Iqsec1","Promoter"
"64701",280414,280414,"2.303013634",200.9155885,-0.130634451,0.524610084,-0.249012466,0.803351139,0.899263385,0.046113089,"Not Sig","Unchanged","Iqsec1","Promoter"
"64702",280416,280416,"2.481858801",303.2904956,-0.62136311,0.550965908,-1.127770524,0.259416845,0.473190559,0.324963929,"Not Sig","Unchanged","Iqsec1","Promoter"
"64703",280417,280417,"2.201576538",159.065699,-1.709830322,0.476838729,-3.58576227,0.000336095,0.004888194,2.310851538,"Not Sig","Unchanged","Iqsec1","Promoter"
"64704",280422,280422,"2.577634072",378.1238509,0.820836382,0.412052119,1.992069313,0.046363453,0.154955588,0.809792756,"Not Sig","Unchanged","Iqsec1","Promoter"
"64705",280423,280423,"2.283217943",191.9631832,1.052469503,0.545387344,1.929765174,0.05363594,0.170927081,0.767189123,"Not Sig","Unchanged","Iqsec1","Promoter"
"64706",280446,280446,"2.965335996",923.2854589,1.133940771,0.666313211,1.70181343,0.088790348,0.238926721,0.621735277,"Not Sig","Unchanged","Iqsec1","Promoter"
"64712",280469,280469,"2.288705999",194.4043593,-0.416177453,0.508587329,-0.818300868,0.41318541,0.624562401,0.204424164,"Not Sig","Unchanged","Hdac11","Promoter"
"64713",280470,280470,"2.657603485",454.5728417,2.091801698,0.408087681,5.125863374,2.96e-07,3.05e-05,4.515831055,"Sig","Up","Hdac11","Promoter"
"64714",280471,280471,"1.272254676",18.71779453,1.067486157,0.700255351,1.524424134,0.127402795,0.302408399,0.51940615,"Not Sig","Unchanged","Hdac11","Promoter"
"64715",280472,280472,"2.561149543",364.0403667,1.02842207,0.341580355,3.010776397,0.002605807,0.020428574,1.689761951,"Not Sig","Unchanged","Hdac11","Promoter"
"64716",280473,280473,"1.550826528",35.54892953,-0.334573964,0.607082424,-0.551117856,0.581552886,0.758038481,0.120308747,"Not Sig","Unchanged","Hdac11","Promoter"
"64717",280474,280474,"2.267036331",184.9423326,0.349214746,0.42415889,0.823311156,0.410331071,0.621948204,0.206245782,"Not Sig","Unchanged","Hdac11","Promoter"
"64718",280475,280475,"1.609283521",40.67087551,-0.489684338,0.540746631,-0.905570761,0.365163091,0.580577001,0.236140173,"Not Sig","Unchanged","Hdac11","Promoter"
"64719",280476,280476,"2.277183187",189.3141986,0.176314254,0.434712177,0.405588487,0.68504499,0.827998749,0.081970319,"Not Sig","Unchanged","Hdac11","Promoter"
"64724",280535,280535,"1.628010687",42.4630013,0.91633231,0.465068103,1.970318551,0.048801874,0.160381021,0.794847027,"Not Sig","Unchanged","Wnt7a","Promoter"
"64725",280536,280536,"3.019623462",1046.221071,1.730394604,0.418753041,4.132255614,3.59e-05,0.001005259,2.997722234,"Not Sig","Unchanged","Wnt7a","Promoter"
"64729",280568,280568,"2.993758056",985.7301867,1.602778761,0.529233629,3.028490014,0.002457792,0.019611261,1.707494477,"Not Sig","Unchanged","Slc6a6","Promoter"
"64730",280569,280569,"2.196826715",157.3354965,1.627674237,0.380937405,4.272812846,1.93e-05,0.000644914,3.190498294,"Not Sig","Unchanged","Slc6a6","Promoter"
"64731",280579,280579,"2.445863808",279.1668256,0.143403316,0.339924037,0.421868713,0.673120848,0.82060772,0.085864402,"Not Sig","Unchanged","Slc6a6","Promoter"
"64732",280580,280580,"1.471481014",29.61290501,-1.248103332,0.484471233,-2.576217633,0.009988775,0.053156535,1.27444334,"Not Sig","Unchanged","Slc6a6","Promoter"
"64733",280581,280581,"1.444736537",27.84431494,-0.920836228,0.531146933,-1.733675129,0.082975742,0.228297597,0.64149866,"Not Sig","Unchanged","Slc6a6","Promoter"
"64734",280582,280582,"1.721874868",52.7077974,-0.111259411,0.430891812,-0.258207299,0.796246925,0.895078476,0.048138886,"Not Sig","Unchanged","Slc6a6","Promoter"
"64807",281110,281110,"1.686020928",48.53118861,-0.928576273,0.443176087,-2.095276122,0.036146454,0.130663829,0.883844619,"Not Sig","Unchanged","Foxp1","Promoter"
"64808",281119,281119,"1.639411455",43.59246778,0.099969253,0.532717797,0.187658933,0.851144025,0.925864719,0.033452465,"Not Sig","Unchanged","Foxp1","Promoter"
"64809",281120,281120,"2.690490371",490.3321512,0.095596208,0.676993298,0.141207023,0.887706398,0.945074028,0.024534172,"Not Sig","Unchanged","Foxp1","Promoter"
"64810",281121,281121,"1.158364652",14.40007161,-0.154001,0.783133063,-0.196647296,0.844103556,NA,NA,"Not Sig","Unchanged","Foxp1","Promoter"
"64811",281122,281122,"1.658187601",45.51846421,0.613657781,0.558141059,1.099467189,0.271564338,0.486456037,0.312956402,"Not Sig","Unchanged","Foxp1","Promoter"
"64812",281126,281126,"1.326311315",21.19880185,-1.180709235,0.604360623,-1.953650172,0.050742603,0.164597937,0.783575612,"Not Sig","Unchanged","Foxp1","Promoter"
"64813",281127,281127,"1.381802301",24.08808642,-1.285177658,0.566224812,-2.269730382,0.023223947,0.096370577,1.016055542,"Not Sig","Unchanged","Foxp1","Promoter"
"64814",281132,281132,"1.286702096",19.35094131,0.854203999,0.575968488,1.483074192,0.1380547,0.318449186,0.496959857,"Not Sig","Unchanged","Foxp1","Promoter"
"64815",281133,281133,"1.383587543",24.18730845,-0.218591024,0.574868427,-0.380245311,0.703763327,0.839776603,0.075836229,"Not Sig","Unchanged","Foxp1","Promoter"
"64816",281134,281134,"1.688266385",48.78276193,0.335709817,0.467979622,0.717359906,0.473152052,0.674908814,0.1707549,"Not Sig","Unchanged","Foxp1","Promoter"
"64817",281145,281145,"2.308698887",203.5630209,-0.574762057,0.476373296,-1.206537104,0.227610461,0.436957727,0.359560576,"Not Sig","Unchanged","Foxp1","Promoter"
"64818",281170,281170,"1.642054679",43.8585914,0.339322665,0.50884029,0.666854949,0.50486479,0.700218219,0.154766593,"Not Sig","Unchanged","Foxp1","Promoter"
"64819",281171,281171,"1.968154016",92.92958892,0.258100981,0.469559151,0.549666599,0.58254807,0.758810485,0.119866677,"Not Sig","Unchanged","Foxp1","Promoter"
"64820",281177,281177,"3.183924324",1527.299903,1.25858308,0.615336902,2.045356089,0.040819765,0.142045347,0.847572989,"Not Sig","Unchanged","Foxp1","Promoter"
"64821",281194,281194,"1.919761353",83.1306839,0.930903477,0.406061868,2.292516365,0.021875864,0.092481941,1.033943064,"Not Sig","Unchanged","Foxp1","Promoter"
"64822",281195,281195,"1.047897952",11.16600845,-0.412474843,0.938116492,-0.439684033,0.660165968,NA,NA,"Not Sig","Unchanged","Foxp1","Promoter"
"64823",281196,281196,"1.710712451",51.37034127,-1.504546133,0.616976039,-2.438581142,0.014745048,0.070049651,1.154594026,"Not Sig","Unchanged","Foxp1","Promoter"
"64826",281206,281206,"3.14723116",1403.560571,1.934295724,0.687785387,2.812353623,0.00491804,0.032118594,1.493243477,"Not Sig","Unchanged","Gpr27","Promoter"
"64828",281301,281301,"3.531197494",3397.797513,2.978966102,0.689386432,4.321184701,1.55e-05,0.000553574,3.256824052,"Sig","Up","Rybp","Promoter"
"64841",281556,281556,"2.386875994",243.7114841,0.250600966,0.465675558,0.538144985,0.590476957,0.764586753,0.116573231,"Not Sig","Unchanged","Gm15631","Promoter"
"64843",281573,281573,"2.916437713",824.9691581,0.03009564,0.437772611,0.068747196,0.94519085,0.973200287,0.011797772,"Not Sig","Unchanged","Trnt1","Promoter"
"64857",281679,281679,"3.267270778",1850.421979,2.237288164,0.519797671,4.304151961,1.68e-05,0.000582611,3.234621527,"Sig","Up","Bhlhe40","Promoter"
"64861",281702,281702,"3.214465784",1638.57296,2.467926195,0.639884055,3.856833403,0.000114865,0.002284829,2.641146288,"Sig","Up","Edem1","Promoter"
"64862",281703,281703,"1.458730745",28.75615032,0.19672944,0.584453891,0.336603867,0.736415541,0.860341579,0.065329088,"Not Sig","Unchanged","Edem1","Promoter"
"64863",281704,281704,"1.594223571",39.2847118,0.455166892,0.52222123,0.871597833,0.383427813,0.597538655,0.223633995,"Not Sig","Unchanged","Edem1","Promoter"
"64864",281705,281705,"1.776098393",59.71705647,1.405835625,0.483805133,2.905788984,0.003663284,0.026035648,1.584431609,"Not Sig","Unchanged","Edem1","Promoter"
"64888",281914,281914,"1.496309077",31.35516404,0.376345474,0.593738679,0.633857095,0.526174088,0.716876112,0.144555891,"Not Sig","Unchanged","Cpne9","Promoter"
"64889",281915,281915,"2.969280083",931.7085544,1.513276155,0.456647198,3.313884681,0.000920094,0.009856793,2.006264361,"Not Sig","Unchanged","Cpne9","Promoter"
"64890",281916,281916,"1.790429615",61.72052545,-0.804658071,0.437176732,-1.840578448,0.065683359,0.195585005,0.708664444,"Not Sig","Unchanged","Cpne9","Promoter"
"64891",281917,281917,"1.374424343",23.68232531,-0.266972515,0.5913333,-0.45147553,0.651646857,0.806521196,0.093384215,"Not Sig","Unchanged","Cpne9","Promoter"
"64892",281918,281918,"1.285450113",19.29523682,1.518719196,0.679372198,2.235474455,0.025386217,0.10243375,0.98955693,"Not Sig","Unchanged","Cpne9","Promoter"
"64916",281952,281952,"3.241659635",1744.454454,1.876777448,0.39292187,4.776464715,1.78e-06,0.000114494,3.941217228,"Not Sig","Unchanged","Creld1","Promoter"
"64917",281953,281953,"1.82918168",67.48102647,1.40567143,0.492211912,2.855825703,0.004292507,0.029159638,1.535217875,"Not Sig","Unchanged","Creld1","Promoter"
"64918",281954,281954,"2.81375461",651.2603079,1.029790134,0.544118243,1.892585202,0.058413053,0.180781863,0.742845142,"Not Sig","Unchanged","Creld1","Promoter"
"64953",282147,282147,"2.484395611",305.0672664,0.602582007,0.359256596,1.677302559,0.093483332,0.247054615,0.607207029,"Not Sig","Unchanged","Vgll4","Promoter"
"64954",282148,282148,"2.585897352",385.3872582,0.20161659,0.392197012,0.514069673,0.60720328,0.776068722,0.110099819,"Not Sig","Unchanged","Vgll4","Promoter"
"64955",282161,282161,"1.723760102",52.93709463,-1.45533626,0.474802613,-3.065139532,0.002175685,0.01801825,1.744287389,"Not Sig","Unchanged","Vgll4","Promoter"
"64956",282162,282162,"2.303758054",201.2602716,-1.331343207,0.408177285,-3.261678826,0.001107546,0.011219856,1.950012724,"Not Sig","Unchanged","Vgll4","Promoter"
"64957",282171,282171,"3.18135067",1518.275799,2.510579624,0.665752389,3.771041102,0.000162568,0.002928475,2.533358453,"Sig","Up","Vgll4","Promoter"
"64966",282227,282227,"2.929881195",850.9052334,2.095451464,0.67887721,3.086642817,0.002024307,0.017131252,1.766210908,"Sig","Up","Pparg","Promoter"
"64967",282233,282233,"1.416242646",26.07610047,0.200930326,0.570496127,0.352202787,0.724686187,0.853113056,0.068993412,"Not Sig","Unchanged","Pparg","Promoter"
"64994",282305,282305,"2.062253988",115.4128027,0.845657641,0.407794645,2.07373405,0.038104017,0.135449365,0.868223027,"Not Sig","Unchanged","Plxnd1","Promoter"
"64995",282306,282306,"2.6828954",481.8317347,0.60721365,0.341988097,1.775540304,0.075808717,0.215284453,0.666987331,"Not Sig","Unchanged","Plxnd1","Promoter"
"64996",282307,282307,"1.640925386",43.74469429,0.171689887,0.556766119,0.308369855,0.757800918,0.87268109,0.059144435,"Not Sig","Unchanged","Plxnd1","Promoter"
"64997",282308,282308,"2.741552335",551.5086589,0.1986175,0.356962389,0.556410161,0.577930494,0.755545485,0.121739386,"Not Sig","Unchanged","Plxnd1","Promoter"
"64998",282309,282309,"1.669413012",46.71033817,-0.424988361,0.44520608,-0.954587953,0.339786112,0.556257218,0.254724341,"Not Sig","Unchanged","Plxnd1","Promoter"
"64999",282314,282314,"3.08943681",1228.6744,1.834304981,0.600962042,3.052280929,0.002271094,0.01855197,1.731609962,"Not Sig","Unchanged","Plxnd1","Promoter"
"65000",282315,282315,"1.948929644",88.90570777,0.199591023,0.387841993,0.514619423,0.60681899,0.775734244,0.110287037,"Not Sig","Unchanged","Plxnd1","Promoter"
"65048",282553,282553,"2.892652339",781.0023461,2.290625965,0.607165972,3.772652075,0.000161521,0.002916568,2.535127963,"Sig","Up","Rasgef1a","Promoter"
