"","X","res_n.rownames","log_mean_counts","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","annotation","significant","change"
"14410",41533,"peak41533","2.243721681",175.2756881,0.148258775,0.292826308,0.506302783,0.61264411,0.721546508,"Kdm2b","Promoter","Not Sig","Unchanged"
"14411",41535,"peak41535","1.571530286",37.28466853,0.610178559,0.579912317,1.052191065,0.292711898,0.42043643,"Kdm2b","Promoter","Not Sig","Unchanged"
"14412",41536,"peak41536","2.315357035",206.7078812,-0.149012235,0.256494621,-0.580956568,0.561269725,0.678350338,"A930024E05Rik","Promoter","Not Sig","Unchanged"
"14413",41538,"peak41538","2.349240416",223.4809021,0.669367872,0.267733617,2.500126356,0.012414902,0.034701263,"Kdm2b","Promoter","Sig","Unchanged"
"14414",41539,"peak41539","2.602073423",400.0123708,0.3909919,0.206886363,1.889887245,0.058773042,0.121480645,"Orai1","Promoter","Not Sig","Unchanged"
"14415",41540,"peak41540","1.25563304",18.01494911,-0.830744375,0.92720188,-0.895969252,0.370269186,0.50205782,"Morn3","Promoter","Not Sig","Unchanged"
"14416",41541,"peak41541","1.3734848",23.63114693,-1.462729319,0.742308081,-1.97051515,0.04877936,0.104784338,"Morn3","Promoter","Not Sig","Unchanged"
"14417",41545,"peak41545","2.56273806",365.3743534,0.40815681,0.210248137,1.941309998,0.052220688,0.110624074,"Tmem120b","Promoter","Not Sig","Unchanged"
"14418",41548,"peak41548","2.329804515",213.6999967,1.270265954,0.260627927,4.873867387,1.09e-06,1.19e-05,"Rhof","Promoter","Sig","Up"
"14419",41549,"peak41549","2.283695354",192.1743203,0.119857008,0.285645778,0.419600138,0.674777588,0.771480298,"Rhof","Promoter","Not Sig","Unchanged"
"14420",41550,"peak41550","2.640653613",437.1732832,0.772612161,0.193234031,3.998323461,6.38e-05,0.000412162,"Setd1b","Promoter","Sig","Unchanged"
"14421",41553,"peak41553","1.771877018",59.13941422,-0.102232429,0.464761986,-0.219967279,0.825896638,0.884696128,"Hpd","Promoter","Not Sig","Unchanged"
"14422",41557,"peak41557","1.987383169",97.13666053,0.183011837,0.397501904,0.460404931,0.645225596,0.748172588,"Psmd9","Promoter","Not Sig","Unchanged"
"14423",41559,"peak41559","2.03754948",109.0308706,-0.954166597,0.355026579,-2.68759201,0.007196927,0.022221001,"Wdr66","Promoter","Sig","Unchanged"
"14424",41563,"peak41563","1.800305491",63.14013286,-0.640239647,0.460932403,-1.389009847,0.164829756,0.27252555,"Wdr66","Promoter","Not Sig","Unchanged"
"14425",41564,"peak41564","2.76243319",578.6729606,0.213621587,0.177479527,1.203640727,0.228728471,0.35009931,"Bcl7a","Promoter","Not Sig","Unchanged"
"14426",41565,"peak41565","2.271513218",186.8586548,-1.563493313,0.279034036,-5.60323513,2.1e-08,3.54e-07,"Bcl7a","Promoter","Sig","Unchanged"
"14427",41569,"peak41569","2.28583603",193.123903,0.478510818,0.274872109,1.740848933,0.081710062,0.15783676,"Mlxip","Promoter","Not Sig","Unchanged"
"14428",41571,"peak41571","1.359147583",22.86375635,-0.391842089,0.741833887,-0.52820732,0.597355449,0.708951788,"Mlxip","Promoter","Not Sig","Unchanged"
"14429",41572,"peak41572","1.56854062",37.0288837,-0.845235143,0.600214697,-1.408221338,0.15906554,0.265229167,"Lrrc43","Promoter","Not Sig","Unchanged"
"14430",41574,"peak41574","2.03834754",109.23141,0.058800687,0.378077186,0.155525614,0.876406962,0.919987352,"B3gnt4","Promoter","Not Sig","Unchanged"
"14431",41575,"peak41575","2.336939513",217.2398595,0.360394916,0.258783929,1.392647983,0.163726266,0.271173562,"Diablo","Promoter","Not Sig","Unchanged"
"14432",41577,"peak41577","2.195044899",156.6913055,0.111716854,0.299381076,0.373159372,0.709029832,0.798776219,"Vps33a","Promoter","Not Sig","Unchanged"
"14433",41578,"peak41578","1.309123749",20.37622599,1.080892843,0.949149738,1.138801181,0.254786089,0.379400303,"Clip1","Promoter","Not Sig","Unchanged"
"14434",41579,"peak41579","2.887795361",772.3165856,1.118539782,0.156185244,7.161622647,7.97e-13,3.37e-11,"Clip1","Promoter","Sig","Up"
"14435",41581,"peak41581","1.397278695",24.96196072,-0.341690309,0.706812914,-0.483423976,0.628794728,0.734845321,"Zcchc8","Promoter","Not Sig","Unchanged"
"14436",41582,"peak41582","2.094416246",124.2842928,0.239624082,0.324527279,0.738378858,0.460284258,0.58791726,"Zcchc8","Promoter","Not Sig","Unchanged"
"14437",41583,"peak41583","1.517819742",32.94729327,-0.356129845,0.619711613,-0.574670278,0.565514312,0.681922945,"Zcchc8","Promoter","Not Sig","Unchanged"
"14438",41584,"peak41584","2.490688614",309.5199266,0.382164348,0.229392856,1.66598191,0.095717017,0.178773502,"Rsrc2","Promoter","Not Sig","Unchanged"
"14439",41586,"peak41586","2.625441491",422.1254052,0.844110635,0.199265007,4.236120781,2.27e-05,0.000169206,"Denr","Promoter","Sig","Unchanged"
"14440",41587,"peak41587","2.21854028",165.4018185,0.319316024,0.285888042,1.116926831,0.264025611,0.389642918,"Ccdc62","Promoter","Not Sig","Unchanged"
"14441",41588,"peak41588","2.482006634",303.3937528,0.501883979,0.230929693,2.173319391,0.029756287,0.070490475,"Hip1r","Promoter","Not Sig","Unchanged"
"14442",41589,"peak41589","1.972258371",93.81199483,-2.04499975,0.38869939,-5.261134439,1.43e-07,1.97e-06,"Hip1r","Promoter","Sig","Down"
"14443",41590,"peak41590","2.006690486",101.5524689,-0.626713923,0.374643034,-1.672829509,0.094360864,0.17696625,"Mir7032","Promoter","Not Sig","Unchanged"
"14444",41591,"peak41591","2.078395943",119.7832089,-0.237947422,0.333789539,-0.712866624,0.475928294,0.601850239,"Hip1r","Promoter","Not Sig","Unchanged"
"14445",41592,"peak41592","2.082500879",120.9207631,-0.571993476,0.345920134,-1.653542019,0.098220602,0.182497609,"Hip1r","Promoter","Not Sig","Unchanged"
"14446",41595,"peak41595","1.997185849",99.35411261,-0.310863122,0.36478246,-0.85218769,0.394109928,0.525832594,"Vps37b","Promoter","Not Sig","Unchanged"
"14447",41596,"peak41596","2.028062149",106.6748766,0.028307634,0.367760939,0.076972921,0.938645087,0.960917207,"Vps37b","Promoter","Not Sig","Unchanged"
"14448",41601,"peak41601","1.626931919",42.35765604,1.520878379,0.589630049,2.579377326,0.009897861,0.028757134,"Abcb9","Promoter","Sig","Up"
"14449",41602,"peak41602","2.164534203",146.0609774,1.608510941,0.314320573,5.117421767,3.1e-07,3.91e-06,"Abcb9","Promoter","Sig","Up"
"14450",41603,"peak41603","2.630909227",427.4735291,0.408460265,0.198508692,2.057644226,0.039624298,0.088608397,"Ogfod2","Promoter","Not Sig","Unchanged"
"14451",41604,"peak41604","2.148563494",140.7873045,0.134620065,0.323092465,0.416661109,0.676926305,0.773210363,"Arl6ip4","Promoter","Not Sig","Unchanged"
"14452",41608,"peak41608","2.354634135",226.2737292,0.13547813,0.255242549,0.530781918,0.595569912,0.707496346,"Pitpnm2","Promoter","Not Sig","Unchanged"
"14453",41609,"peak41609","1.653255404",45.0044443,-0.400551062,0.52697562,-0.760094105,0.447198336,0.575671295,"Pitpnm2","Promoter","Not Sig","Unchanged"
"14454",41612,"peak41612","1.31441906",20.62619219,1.294982288,0.797775259,1.623241976,0.104537688,0.191738305,"Pitpnm2os1","Promoter","Not Sig","Unchanged"
"14455",41614,"peak41614","2.547257885",352.5801721,1.251439154,0.208775085,5.994197799,2.04e-09,4.34e-08,"Pitpnm2","Promoter","Sig","Up"
"14456",41616,"peak41616","2.504953065",319.8549421,0.228939835,0.216887666,1.055568712,0.291165302,0.418785502,"Mphosph9","Promoter","Not Sig","Unchanged"
"14457",41620,"peak41620","2.451997721",283.1377137,-0.033547198,0.258424869,-0.129814126,0.896713487,0.933182578,"Cdk2ap1","Promoter","Not Sig","Unchanged"
"14458",41621,"peak41621","2.778919048",601.0616898,0.744873029,0.179011535,4.161033698,3.17e-05,0.000225016,"Cdk2ap1","Promoter","Sig","Unchanged"
"14459",41622,"peak41622","2.033921065",108.1237414,0.162095262,0.367845796,0.440660906,0.659458503,0.759562178,"Cdk2ap1","Promoter","Not Sig","Unchanged"
"14460",41623,"peak41623","2.728430722",535.0947897,0.669083543,0.175244817,3.81799334,0.000134542,0.000781791,"Sbno1","Promoter","Sig","Unchanged"
"14461",41625,"peak41625","2.680137852",478.7820414,0.600760539,0.184976333,3.247769753,0.001163134,0.004875347,"Kmt5a","Promoter","Sig","Unchanged"
"14462",41626,"peak41626","1.703733116",50.55139162,0.41426658,0.509867513,0.812498481,0.416505658,0.546894214,"Kmt5a","Promoter","Not Sig","Unchanged"
"14463",41627,"peak41627","2.340581638",219.0693593,0.605340202,0.256029998,2.364333108,0.018062564,0.047013532,"Kmt5a","Promoter","Sig","Unchanged"
"14464",41628,"peak41628","2.057604456",114.1837906,0.374518148,0.343611963,1.089945021,0.275737363,0.402410311,"Kmt5a","Promoter","Not Sig","Unchanged"
"14465",41629,"peak41629","1.704289925",50.61624516,0.639463592,0.51191228,1.249166345,0.211604239,0.329749948,"Kmt5a","Promoter","Not Sig","Unchanged"
"14466",41630,"peak41630","1.89431802",78.40035334,0.234336685,0.417215024,0.561668854,0.574341658,0.689268101,"Rilpl2","Promoter","Not Sig","Unchanged"
"14467",41631,"peak41631","2.106787933",127.875673,-0.027887629,0.323686116,-0.086156396,0.931342093,0.956753609,"Snrnp35","Promoter","Not Sig","Unchanged"
"14468",41633,"peak41633","2.240523638",173.9897396,-0.251845014,0.280998949,-0.896248953,0.370119816,0.501927008,"Rilpl1","Promoter","Not Sig","Unchanged"
"14469",41634,"peak41634","2.339681623",218.6158387,0.653233483,0.274510386,2.379631214,0.017329972,0.045485185,"Tmed2","Promoter","Sig","Unchanged"
"14470",41635,"peak41635","2.26161088",182.6463006,0.413037438,0.278612259,1.482481207,0.1382123,0.238138602,"Ddx55","Promoter","Not Sig","Unchanged"
"14471",41636,"peak41636","1.551681465",35.6189789,2.109025683,0.730183403,2.888350618,0.003872679,0.013279957,"Ddx55","Promoter","Sig","Up"
"14472",41639,"peak41639","2.146539739",140.1327804,0.140959283,0.308047121,0.457590002,0.647247028,0.749692035,"Eif2b1","Promoter","Not Sig","Unchanged"
"14473",41640,"peak41640","1.968961621",93.10255968,-0.552550344,0.396496133,-1.393583184,0.16344351,0.270823422,"Tctn2","Promoter","Not Sig","Unchanged"
"14474",41641,"peak41641","2.140566304",138.2185409,0.400994118,0.335712118,1.194458275,0.232298753,0.354357828,"Atp6v0a2","Promoter","Not Sig","Unchanged"
"14475",41650,"peak41650","1.593182401",39.19064412,1.157606143,0.57597529,2.009819107,0.044450338,0.097227536,"Ccdc92","Promoter","Not Sig","Unchanged"
"14476",41651,"peak41651","1.884511822",76.64994055,2.55025265,0.466740772,5.463959444,4.66e-08,7.27e-07,"Ccdc92","Promoter","Sig","Up"
"14477",41652,"peak41652","2.954230578",899.9752747,0.843087832,0.147609854,5.711595876,1.12e-08,2e-07,"Ccdc92","Promoter","Sig","Unchanged"
"14478",41653,"peak41653","1.890078083",77.63866926,0.048890202,0.405169632,0.120666009,0.903955583,0.93864321,"Zfp664","Promoter","Not Sig","Unchanged"
"14479",41662,"peak41662","1.618690205",41.56140347,-0.154761395,0.54987765,-0.281446965,0.778367601,0.850661978,"Rflna","Promoter","Not Sig","Unchanged"
"14480",41665,"peak41665","1.863898595",73.09683873,-0.57656978,0.42239889,-1.364988861,0.172256551,0.28181134,"Ncor2","Promoter","Not Sig","Unchanged"
"14481",41666,"peak41666","1.349236181",22.34787228,-0.90459002,0.747470429,-1.210201748,0.226201487,0.347074745,"Ncor2","Promoter","Not Sig","Unchanged"
"14482",41667,"peak41667","2.618899557",415.81443,1.593256329,0.199730311,7.977038233,1.5e-15,1.01e-13,"Ncor2","Promoter","Sig","Up"
"14483",41668,"peak41668","1.77387455",59.41205161,1.34594896,0.48335609,2.78459088,0.00535953,0.017408688,"Ncor2","Promoter","Sig","Up"
"14484",41669,"peak41669","2.401657334",252.1490484,0.176359375,0.248501591,0.709691129,0.477895695,0.603640979,"Ncor2","Promoter","Not Sig","Unchanged"
"14485",41676,"peak41676","2.015155771",103.5513513,0.797142105,0.374525663,2.128404496,0.033303561,0.077064905,"Ncor2","Promoter","Not Sig","Unchanged"
"14486",41686,"peak41686","2.339133825",218.340261,0.457340706,0.254551691,1.796651614,0.072390945,0.143301904,"Ncor2","Promoter","Not Sig","Unchanged"
"14487",41687,"peak41687","2.777006898",598.4210992,0.875882585,0.173215259,5.056613316,4.27e-07,5.19e-06,"Ncor2","Promoter","Sig","Unchanged"
"14488",41703,"peak41703","2.074295475",118.6575769,0.417976775,0.355391438,1.176102547,0.2395539,0.362337923,"Scarb1","Promoter","Not Sig","Unchanged"
"14489",41704,"peak41704","1.977985845",95.05738102,-0.124465649,0.370877017,-0.335598172,0.737173903,0.820035931,"Scarb1","Promoter","Not Sig","Unchanged"
"14490",41705,"peak41705","2.890806784",777.6904827,-0.26652016,0.182390557,-1.461260739,0.1439439,0.245618354,"Ubc","Promoter","Not Sig","Unchanged"
"14491",41706,"peak41706","2.655987686",452.8847391,0.589853069,0.189406023,3.114225513,0.001844285,0.00717865,"Ubc","Promoter","Sig","Unchanged"
"14492",41707,"peak41707","2.541791173",348.1698598,0.741941483,0.22349721,3.31969013,0.000901174,0.003933647,"Ubc","Promoter","Sig","Unchanged"
"14493",41710,"peak41710","2.268645481",185.6288531,1.179855173,0.275907573,4.276269614,1.9e-05,0.000144949,"Dhx37","Promoter","Sig","Up"
"14494",41711,"peak41711","2.015981742",103.7484798,-0.009964746,0.383451061,-0.025987008,0.979267701,0.98727738,"Dhx37","Promoter","Not Sig","Unchanged"
"14495",41712,"peak41712","2.269248818",185.8869142,0.492045249,0.279563342,1.760049247,0.078399457,0.152780188,"Bri3bp","Promoter","Not Sig","Unchanged"
"14496",41714,"peak41714","2.331426615",214.4996635,-0.125199549,0.255517633,-0.48998399,0.624145228,0.731219714,"Aacs","Promoter","Not Sig","Unchanged"
"14497",41715,"peak41715","1.908006885",80.91087269,0.177132479,0.40064025,0.442123523,0.658399823,0.758628178,"Aacs","Promoter","Not Sig","Unchanged"
"14498",41720,"peak41720","1.2490063",17.7421522,-0.004736959,0.870617422,-0.005440919,0.995658796,0.997305382,"Aacs","Promoter","Not Sig","Unchanged"
"14499",41739,"peak41739","2.475535642",298.9066948,1.137458637,0.225273872,5.049225762,4.44e-07,5.37e-06,"Tmem132c","Promoter","Sig","Up"
"14500",41761,"peak41761","2.376876649",238.1642925,0.137927248,0.267151222,0.516289041,0.605652549,0.715799852,"Slc15a4","Promoter","Not Sig","Unchanged"
"14501",41762,"peak41762","2.26024895",182.0744261,1.00423281,0.276499252,3.631954889,0.000281282,0.001466532,"Slc15a4","Promoter","Sig","Up"
"14502",41773,"peak41773","1.427045223",26.73284764,-3.761636727,1.805181277,-2.08379999,0.037178364,0.084286684,"Tmem132d","Promoter","Not Sig","Unchanged"
"14503",41781,"peak41781","2.748260051",560.0928789,-0.010841692,0.2219937,-0.048837835,0.96104853,0.975337313,"Rimbp2","Promoter","Not Sig","Unchanged"
"14504",41785,"peak41785","1.516628647",32.85705592,-2.84104477,0.679628659,-4.180289829,2.91e-05,0.000209051,"Stx2","Promoter","Sig","Down"
"14505",41786,"peak41786","2.017726812",104.1661977,0.529670945,0.358427711,1.477762262,0.139471423,0.239810629,"Stx2","Promoter","Not Sig","Unchanged"
"14506",41787,"peak41787","2.769839424",588.6259772,0.729715276,0.170319318,4.284395234,1.83e-05,0.000140296,"Ran","Promoter","Sig","Unchanged"
"14507",41807,"peak41807","2.293419477",196.5257567,0.210302687,0.265731385,0.791410796,0.428704312,0.558212723,"Sfswap","Promoter","Not Sig","Unchanged"
"14508",41809,"peak41809","1.183424287",15.25542417,2.930276827,1.038115921,2.822687492,0.004762297,0.015794978,"Sfswap","Promoter","Sig","Up"
"14509",41810,"peak41810","2.606581224",404.1859603,1.00478081,0.198581411,5.059792893,4.2e-07,5.12e-06,"Mmp17","Promoter","Sig","Up"
"14510",41811,"peak41811","2.02612173",106.1993186,0.980867043,0.355428569,2.759674174,0.005785904,0.01855648,"Mmp17","Promoter","Sig","Unchanged"
"14511",41812,"peak41812","1.563066684",36.56509313,-0.432088011,0.605638308,-0.713442338,0.475572082,0.601520026,"Mmp17","Promoter","Not Sig","Unchanged"
"14512",41815,"peak41815","1.915392048",82.29852434,0.051548075,0.420378464,0.122623016,0.902405628,0.937461217,"Zfp11","Promoter","Not Sig","Unchanged"
"14513",41816,"peak41816","2.126329507",133.7610001,0.460559991,0.323904483,1.421900639,0.155055098,0.260110991,"Mrps17","Promoter","Not Sig","Unchanged"
"14514",41817,"peak41817","2.574238624",375.1790889,0.841244831,0.223927937,3.756765873,0.000172123,0.000966056,"Nipsnap2","Promoter","Sig","Unchanged"
"14515",41819,"peak41819","1.582588415",38.24621088,0.635732836,0.626890159,1.014105624,0.310532355,0.439873836,"Psph","Promoter","Not Sig","Unchanged"
"14516",41820,"peak41820","2.518203518",329.7642094,0.354993591,0.211008185,1.682368818,0.092497344,0.174125566,"Psph","Promoter","Not Sig","Unchanged"
"14517",41821,"peak41821","2.426901673",267.2401295,0.444409768,0.240435388,1.84835424,0.064551114,0.130914157,"Sumf2","Promoter","Not Sig","Unchanged"
"14518",41822,"peak41822","1.996862798",99.28023538,0.460737817,0.377925487,1.21912343,0.222797348,0.343118403,"Chchd2","Promoter","Not Sig","Unchanged"
"14519",41823,"peak41823","1.751365748",56.41125321,-0.055403262,0.495680687,-0.111772081,0.911004125,0.943312761,"Zbed5","Promoter","Not Sig","Unchanged"
"14520",41824,"peak41824","2.194206042",156.3889421,-0.140331101,0.297146663,-0.472262081,0.636739733,0.741246446,"Nupr1l","Promoter","Not Sig","Unchanged"
"14521",41825,"peak41825","2.456526252",286.1055302,0.536993442,0.238651449,2.25011599,0.024441583,0.060113055,"Vkorc1l1","Promoter","Not Sig","Unchanged"
"14522",41827,"peak41827","2.05309708",113.0048491,-0.432239221,0.342542268,-1.261856596,0.207000393,0.324245752,"Gusb","Promoter","Not Sig","Unchanged"
"14523",41828,"peak41828","1.875996904",75.16175354,-0.078679535,0.422633112,-0.186165098,0.852315293,0.903140125,"Asl","Promoter","Not Sig","Unchanged"
"14524",41829,"peak41829","2.694360341",494.7209948,0.134535589,0.197487184,0.681237063,0.4957215,0.6199949,"Asl","Promoter","Not Sig","Unchanged"
"14525",41834,"peak41834","1.734637088",54.27965612,3.03455681,0.566025479,5.361166451,8.27e-08,1.21e-06,"Tpst1","Promoter","Sig","Up"
"14526",41835,"peak41835","2.525554665",335.3935184,0.474699644,0.229020026,2.072742947,0.038196209,0.086097986,"Tpst1","Promoter","Not Sig","Unchanged"
"14527",41836,"peak41836","2.431387791",270.014938,0.242402749,0.231721525,1.046095084,0.295517135,0.423536124,"Kctd7","Promoter","Not Sig","Unchanged"
"14528",41837,"peak41837","2.245267319",175.9005994,0.041889789,0.278010621,0.150676937,0.880230567,0.922662117,"Rabgef1","Promoter","Not Sig","Unchanged"
"14529",41838,"peak41838","2.173881783",149.238812,0.093631479,0.316484581,0.295848468,0.767345806,0.842164544,"Tmem248","Promoter","Not Sig","Unchanged"
"14530",41839,"peak41839","1.927594828",84.64373676,-0.371340181,0.397814604,-0.933450349,0.350587495,0.481889583,"Tyw1","Promoter","Not Sig","Unchanged"
"14531",41840,"peak41840","1.545549923",35.1196293,0.535088513,0.608572504,0.879251871,0.379264725,0.511029911,"Tyw1","Promoter","Not Sig","Unchanged"
"14532",41849,"peak41849","2.546558708",352.0130048,2.305484228,0.228046436,10.10971392,5e-24,1.13e-21,"Caln1","Promoter","Sig","Up"
"14533",41850,"peak41850","1.557226675",36.07668918,1.226242533,0.703307115,1.743537789,0.081239719,0.157088106,"Caln1","Promoter","Not Sig","Unchanged"
"14534",41851,"peak41851","2.002050295",100.473214,1.700880849,0.382153805,4.450775642,8.56e-06,7.25e-05,"Caln1","Promoter","Sig","Up"
"14535",41853,"peak41853","2.231189302",170.2900614,0.923694034,0.307549078,3.003403689,0.00266978,0.009748046,"Caln1","Promoter","Sig","Unchanged"
"14536",41893,"peak41893","2.538380105",345.4459494,1.02001164,0.209899925,4.859514077,1.18e-06,1.26e-05,"Galnt17","Promoter","Sig","Up"
"14537",41897,"peak41897","1.378370125",23.89847149,-2.602837831,0.783419528,-3.322406114,0.000892447,0.003901903,"Auts2","Promoter","Sig","Down"
"14538",41901,"peak41901","2.5632546",365.8091803,-0.078564552,0.204328658,-0.384500896,0.700607232,0.79180176,"Auts2","Promoter","Not Sig","Unchanged"
"14539",41908,"peak41908","1.283053837",19.18906601,-2.565977587,0.87627096,-2.928292394,0.003408294,0.011928923,"Auts2","Promoter","Sig","Down"
"14540",41949,"peak41949","1.866819125",73.59005455,-0.834606815,0.431262345,-1.935264748,0.052957816,0.111885865,"Auts2","Promoter","Not Sig","Unchanged"
"14541",41950,"peak41950","2.475344327",298.7750493,0.006867141,0.2367956,0.02900029,0.976864359,0.985656171,"Auts2","Promoter","Not Sig","Unchanged"
"14542",41951,"peak41951","2.597079706",395.4391884,-0.252934961,0.195023608,-1.296945348,0.194649992,0.309342711,"Auts2","Promoter","Not Sig","Unchanged"
"14543",42006,"peak42006","2.483303557",304.3011243,-0.196381027,0.21705316,-0.904760047,0.365592522,0.497368737,"Castor2","Promoter","Not Sig","Unchanged"
"14544",42007,"peak42007","1.896337014",78.76567762,-0.478863032,0.418252906,-1.144912625,0.252245354,0.376592027,"Castor2","Promoter","Not Sig","Unchanged"
"14545",42008,"peak42008","1.561508325",36.4341234,-0.439138926,0.60686589,-0.723617743,0.469300445,0.595997224,"Castor2","Promoter","Not Sig","Unchanged"
"14546",42010,"peak42010","2.115381194",130.431111,0.823086538,0.329263312,2.499782113,0.012426971,0.034729883,"Rcc1l","Promoter","Sig","Unchanged"
"14547",42011,"peak42011","2.68853367",488.1279436,0.46152947,0.185200837,2.492048513,0.012700869,0.035334548,"Gtf2ird2","Promoter","Sig","Unchanged"
"14548",42013,"peak42013","3.044265502",1107.300515,0.31828965,0.149539384,2.12846704,0.03329838,0.077059181,"Gtf2i","Promoter","Not Sig","Unchanged"
"14549",42016,"peak42016","1.567545144",36.94410453,-0.774396503,0.584479875,-1.324932707,0.185193472,0.297822363,"Gtf2ird1","Promoter","Not Sig","Unchanged"
"14550",42017,"peak42017","0.366524861",2.32554561,-2.20525592,2.316455247,-0.95199591,0.341099056,0.472107297,"Gtf2ird1","Promoter","Not Sig","Unchanged"
"14551",42018,"peak42018","1.465354308",29.19808091,-0.557002031,0.656118643,-0.848934926,0.395917503,0.527624342,"Gtf2ird1","Promoter","Not Sig","Unchanged"
"14552",42021,"peak42021","2.429407644",268.786619,-0.18577536,0.240435956,-0.772660475,0.439723344,0.568592245,"Gtf2ird1","Promoter","Not Sig","Unchanged"
"14553",42029,"peak42029","2.406364708",254.8969908,0.103782248,0.235698954,0.440316967,0.659707554,0.759719854,"Clip2","Promoter","Not Sig","Unchanged"
"14554",42030,"peak42030","1.337903355",21.77225215,-2.182029924,0.811874322,-2.687644953,0.007195786,0.022219595,"Syna","Promoter","Sig","Down"
"14555",42031,"peak42031","1.742057859",55.21509948,-0.282834582,0.500800753,-0.564764691,0.572233826,0.687448529,"Mir7228","Promoter","Not Sig","Unchanged"
"14556",42032,"peak42032","1.893603246",78.27142598,0.012968329,0.420214707,0.030861197,0.975380235,0.984615218,"Rfc2","Promoter","Not Sig","Unchanged"
"14557",42033,"peak42033","1.750443204",56.29154958,-0.29242522,0.509134091,-0.574357964,0.565725593,0.682091554,"Lat2","Promoter","Not Sig","Unchanged"
"14558",42034,"peak42034","2.782282763",605.735132,0.649632941,0.182437957,3.56084311,0.000369666,0.001849597,"Eif4h","Promoter","Sig","Unchanged"
"14559",42036,"peak42036","1.605056894",40.27697954,-0.675234647,0.558811457,-1.208340737,0.226916225,0.347955732,"Limk1","Promoter","Not Sig","Unchanged"
"14560",42037,"peak42037","2.651942371",448.6858475,0.280005033,0.193545907,1.446711212,0.147977823,0.250862594,"Limk1","Promoter","Not Sig","Unchanged"
"14561",42041,"peak42041","1.779294294",60.15812527,-2.172065415,0.490860177,-4.425018602,9.64e-06,8.05e-05,"Eln","Promoter","Sig","Down"
"14562",42042,"peak42042","1.693132489",49.33242778,-1.334028513,0.545970661,-2.443406959,0.014549321,0.03943402,"Eln","Promoter","Sig","Unchanged"
"14563",42053,"peak42053","1.822680457",66.47838452,-2.064685166,0.456019777,-4.527621976,5.97e-06,5.29e-05,"Tmem270","Promoter","Sig","Down"
"14564",42055,"peak42055","1.465241865",29.19052224,-0.170740469,0.66928427,-0.255109042,0.798638881,0.865199719,"Mettl27","Promoter","Not Sig","Unchanged"
"14565",42057,"peak42057","1.455248556",28.5265043,-1.000560806,0.723901824,-1.382177489,0.16691721,0.275129974,"Cldn3","Promoter","Not Sig","Unchanged"
"14566",42058,"peak42058","1.752973324",56.62045099,-2.221174275,0.560207992,-3.964910012,7.34e-05,0.000464943,"Cldn3","Promoter","Sig","Down"
"14567",42059,"peak42059","2.116635942",130.808493,-0.643207808,0.319783672,-2.011384144,0.044284897,0.096943876,"Wbscr25","Promoter","Not Sig","Unchanged"
"14568",42060,"peak42060","2.555498818",359.3344189,0.203443444,0.208135597,0.977456265,0.32834332,0.458926648,"Abhd11","Promoter","Not Sig","Unchanged"
"14569",42061,"peak42061","1.88923415",77.48794614,-0.041101222,0.408178518,-0.100694232,0.91979319,0.949013347,"Abhd11os","Promoter","Not Sig","Unchanged"
"14570",42062,"peak42062","2.267841416",185.2854926,-0.708188237,0.28824123,-2.456929,0.014013038,0.038268337,"Stx1a","Promoter","Sig","Unchanged"
"14571",42063,"peak42063","2.262573917",183.0517633,-0.003687184,0.275604989,-0.01337851,0.989325812,0.993426264,"Dnajc30","Promoter","Not Sig","Unchanged"
"14572",42064,"peak42064","2.565996283",368.1258231,-0.096871098,0.208049451,-0.465615734,0.641490579,0.745207603,"Vps37d","Promoter","Not Sig","Unchanged"
"14573",42065,"peak42065","1.171021475",14.82591394,-0.207088652,0.902476809,-0.229467007,0.818505961,0.879507649,"Mlxipl","Promoter","Not Sig","Unchanged"
"14574",42066,"peak42066","1.662213939",45.94242749,-0.866371817,0.521574187,-1.661071115,0.096699165,0.180276704,"Mlxipl","Promoter","Not Sig","Unchanged"
"14575",42067,"peak42067","1.363362676",23.0867434,-0.622336562,0.77143788,-0.806722847,0.419826178,0.5500491,"Mlxipl","Promoter","Not Sig","Unchanged"
"14576",42069,"peak42069","2.499256729",315.6870222,0.318168909,0.21567312,1.475236737,0.140148908,0.240715516,"Tbl2","Promoter","Not Sig","Unchanged"
"14577",42070,"peak42070","2.734930106",543.1629091,0.942616377,0.201725315,4.672771864,2.97e-06,2.86e-05,"Bcl7b","Promoter","Sig","Unchanged"
"14578",42071,"peak42071","2.635819401",432.33401,1.706858198,0.208099067,8.20214249,2.36e-16,1.8e-14,"Bcl7b","Promoter","Sig","Up"
"14579",42072,"peak42072","2.898773433",792.087998,0.9433716,0.154853578,6.092023268,1.11e-09,2.53e-08,"Baz1b","Promoter","Sig","Unchanged"
"14580",42073,"peak42073","1.329590021",21.35944779,0.888404047,0.805388378,1.103075325,0.269994455,0.396263774,"Baz1b","Promoter","Not Sig","Unchanged"
"14581",42074,"peak42074","2.090122624",123.0616188,-0.767213246,0.35572113,-2.15678289,0.031022585,0.072870897,"Fzd9","Promoter","Not Sig","Unchanged"
"14582",42079,"peak42079","1.904066998",80.18017459,0.031236574,0.424546154,0.073576391,0.941347458,0.962669089,"Nsun5","Promoter","Not Sig","Unchanged"
